WARNING__main__:Mul: 20 * 1 = 20
WARNING__main__:Mul: 20 * 1 = 20
WARNING__main__:Mul: 20 * 1 = 20
WARNING__main__:Mul: 20 * 1 = 20
WARNING__main__:Mul: 20 * 1 = 20
WARNING__main__:Mul: 20 * 1 = 20
WARNING__main__:Mul: 20 * 1 = 20
WARNING__main__:Mul: 20 * 1 = 20
WARNING__main__:Mul: 20 * 1 = 20
WARNING__main__:Mul: 20 * 1 = 20
WARNING__main__:Mul: 20 * 1 = 20
WARNING__main__:Mul: 20 * 1 = 20
WARNING__main__:Mul: 20 * 1 = 20
WARNING__main__:Mul: 20 * 1 = 20
WARNING__main__:Mul: 20 * 1 = 20
WARNING__main__:Mul: 20 * 1 = 20
WARNING__main__:Mul: 20 * 1 = 20
WARNING__main__:Mul: 20 * 1 = 20
WARNING__main__:Mul: 20 * 1 = 20
WARNING__main__:Mul: 20 * 1 = 20
WARNING__main__:Mul: 20 * 1 = 20
WARNING__main__:Mul: 20 * 1 = 20
WARNING__main__:Mul: 20 * 1 = 20
WARNING__main__:Mul: 20 * 1 = 20
WARNING__main__:Mul: 20 * 1 = 20
DEBUG__main__:HYPERPARAMS
n_neurons_hl1 = 32
n_neurons_hl2 = 32
discount = 0.99
learning_rate = 1e-05
DEBUG__main__:EP	reward	info
DEBUG__main__:1338	-79.0	Max steps 100 reached per episodes.
DEBUG__main__:1339	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1340	-78.0	Max steps 100 reached per episodes.
DEBUG__main__:1341	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1342	-72.0	Max steps 100 reached per episodes.
DEBUG__main__:1343	-78.5	Max steps 100 reached per episodes.
DEBUG__main__:1344	-73.0	Max steps 100 reached per episodes.
DEBUG__main__:1345	-77.5	Max steps 100 reached per episodes.
DEBUG__main__:1346	-75.5	Max steps 100 reached per episodes.
DEBUG__main__:1347	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1348	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1349	-78.5	Max steps 100 reached per episodes.
DEBUG__main__:1350	-77.0	Max steps 100 reached per episodes.
DEBUG__main__:1351	-78.5	Max steps 100 reached per episodes.
DEBUG__main__:1352	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1353	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1354	-73.0	Max steps 100 reached per episodes.
DEBUG__main__:1355	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1356	-78.0	Max steps 100 reached per episodes.
DEBUG__main__:1357	-73.5	Max steps 100 reached per episodes.
DEBUG__main__:1358	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1359	-80.0	Max steps 100 reached per episodes.
DEBUG__main__:1360	-71.5	Max steps 100 reached per episodes.
DEBUG__main__:1361	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1362	-71.0	Max steps 100 reached per episodes.
DEBUG__main__:1363	-77.5	Max steps 100 reached per episodes.
DEBUG__main__:1364	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1365	-72.0	Max steps 100 reached per episodes.
DEBUG__main__:1366	-78.0	Max steps 100 reached per episodes.
DEBUG__main__:1367	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1368	-73.5	Max steps 100 reached per episodes.
DEBUG__main__:1369	-75.5	Max steps 100 reached per episodes.
DEBUG__main__:1370	41.5	Goal reached with displacement of 0.0043m @step 78
DEBUG__main__:1371	-75.5	Max steps 100 reached per episodes.
DEBUG__main__:1372	-77.5	Max steps 100 reached per episodes.
DEBUG__main__:1373	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1374	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1375	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1376	-80.5	Max steps 100 reached per episodes.
DEBUG__main__:1377	-72.5	Max steps 100 reached per episodes.
DEBUG__main__:1378	-77.5	Max steps 100 reached per episodes.
DEBUG__main__:1379	-73.5	Max steps 100 reached per episodes.
DEBUG__main__:1380	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1381	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1382	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1383	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1384	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1385	-73.5	Max steps 100 reached per episodes.
DEBUG__main__:1386	-78.0	Max steps 100 reached per episodes.
DEBUG__main__:1387	-78.0	Max steps 100 reached per episodes.
DEBUG__main__:1388	-77.0	Max steps 100 reached per episodes.
DEBUG__main__:1389	-71.5	Max steps 100 reached per episodes.
DEBUG__main__:1390	-77.0	Max steps 100 reached per episodes.
DEBUG__main__:1391	-76.0	Max steps 100 reached per episodes.
DEBUG__main__:1392	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1393	-77.0	Max steps 100 reached per episodes.
DEBUG__main__:1394	-76.0	Max steps 100 reached per episodes.
DEBUG__main__:1395	-73.5	Max steps 100 reached per episodes.
DEBUG__main__:1396	-77.5	Max steps 100 reached per episodes.
DEBUG__main__:1397	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1398	-72.0	Max steps 100 reached per episodes.
DEBUG__main__:1399	-72.5	Max steps 100 reached per episodes.
DEBUG__main__:1400	-78.5	Max steps 100 reached per episodes.
DEBUG__main__:1401	-76.0	Max steps 100 reached per episodes.
DEBUG__main__:1402	-73.5	Max steps 100 reached per episodes.
DEBUG__main__:1403	-77.5	Max steps 100 reached per episodes.
DEBUG__main__:1404	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1405	-72.5	Max steps 100 reached per episodes.
DEBUG__main__:1406	-73.5	Max steps 100 reached per episodes.
DEBUG__main__:1407	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1408	-77.0	Max steps 100 reached per episodes.
DEBUG__main__:1409	-77.0	Max steps 100 reached per episodes.
DEBUG__main__:1410	-73.0	Max steps 100 reached per episodes.
DEBUG__main__:1411	-78.0	Max steps 100 reached per episodes.
DEBUG__main__:1412	-71.0	Max steps 100 reached per episodes.
DEBUG__main__:1413	-77.5	Max steps 100 reached per episodes.
DEBUG__main__:1414	-76.0	Max steps 100 reached per episodes.
DEBUG__main__:1415	-70.5	Max steps 100 reached per episodes.
DEBUG__main__:1416	-77.0	Max steps 100 reached per episodes.
DEBUG__main__:1417	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1418	-79.0	Max steps 100 reached per episodes.
DEBUG__main__:1419	-76.0	Max steps 100 reached per episodes.
DEBUG__main__:1420	-70.0	Max steps 100 reached per episodes.
DEBUG__main__:1421	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1422	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1423	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1424	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1425	-71.0	Max steps 100 reached per episodes.
DEBUG__main__:1426	-78.5	Max steps 100 reached per episodes.
DEBUG__main__:1427	-72.0	Max steps 100 reached per episodes.
DEBUG__main__:1428	-76.0	Max steps 100 reached per episodes.
DEBUG__main__:1429	-71.5	Max steps 100 reached per episodes.
DEBUG__main__:1430	-71.5	Max steps 100 reached per episodes.
DEBUG__main__:1431	-76.0	Max steps 100 reached per episodes.
DEBUG__main__:1432	-77.0	Max steps 100 reached per episodes.
DEBUG__main__:1433	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1434	-78.0	Max steps 100 reached per episodes.
DEBUG__main__:1435	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1436	-73.5	Max steps 100 reached per episodes.
DEBUG__main__:1437	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1438	-76.0	Max steps 100 reached per episodes.
DEBUG__main__:1439	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1440	-76.0	Max steps 100 reached per episodes.
DEBUG__main__:1441	-73.0	Max steps 100 reached per episodes.
DEBUG__main__:1442	-77.0	Max steps 100 reached per episodes.
DEBUG__main__:1443	-75.5	Max steps 100 reached per episodes.
DEBUG__main__:1444	38.5	Goal reached with displacement of 0.0048m @step 92
DEBUG__main__:1445	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1446	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1447	-77.0	Max steps 100 reached per episodes.
DEBUG__main__:1448	-72.5	Max steps 100 reached per episodes.
DEBUG__main__:1449	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1450	-72.5	Max steps 100 reached per episodes.
DEBUG__main__:1451	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1452	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1453	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1454	-78.0	Max steps 100 reached per episodes.
DEBUG__main__:1455	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1456	-72.0	Max steps 100 reached per episodes.
DEBUG__main__:1457	-72.5	Max steps 100 reached per episodes.
DEBUG__main__:1458	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1459	-75.5	Max steps 100 reached per episodes.
DEBUG__main__:1460	-73.0	Max steps 100 reached per episodes.
DEBUG__main__:1461	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1462	-77.0	Max steps 100 reached per episodes.
DEBUG__main__:1463	-73.5	Max steps 100 reached per episodes.
DEBUG__main__:1464	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1465	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1466	-76.0	Max steps 100 reached per episodes.
DEBUG__main__:1467	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1468	-75.5	Max steps 100 reached per episodes.
DEBUG__main__:1469	-77.0	Max steps 100 reached per episodes.
DEBUG__main__:1470	-77.0	Max steps 100 reached per episodes.
DEBUG__main__:1471	-77.0	Max steps 100 reached per episodes.
DEBUG__main__:1472	-78.0	Max steps 100 reached per episodes.
DEBUG__main__:1473	-71.0	Max steps 100 reached per episodes.
DEBUG__main__:1474	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1475	-78.0	Max steps 100 reached per episodes.
DEBUG__main__:1476	-76.0	Max steps 100 reached per episodes.
DEBUG__main__:1477	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1478	67.5	Goal reached with displacement of 0.0034m @step 44
DEBUG__main__:1479	-76.0	Max steps 100 reached per episodes.
DEBUG__main__:1480	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1481	-72.0	Max steps 100 reached per episodes.
DEBUG__main__:1482	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1483	-77.0	Max steps 100 reached per episodes.
DEBUG__main__:1484	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1485	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1486	-75.5	Max steps 100 reached per episodes.
DEBUG__main__:1487	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1488	-73.5	Max steps 100 reached per episodes.
DEBUG__main__:1489	-71.0	Max steps 100 reached per episodes.
DEBUG__main__:1490	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1491	-78.5	Max steps 100 reached per episodes.
DEBUG__main__:1492	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1493	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1494	-80.0	Max steps 100 reached per episodes.
DEBUG__main__:1495	-81.0	Max steps 100 reached per episodes.
DEBUG__main__:1496	-72.5	Max steps 100 reached per episodes.
DEBUG__main__:1497	-73.0	Max steps 100 reached per episodes.
DEBUG__main__:1498	-71.0	Max steps 100 reached per episodes.
DEBUG__main__:1499	-73.5	Max steps 100 reached per episodes.
DEBUG__main__:1500	-77.0	Max steps 100 reached per episodes.
DEBUG__main__:1501	-72.5	Max steps 100 reached per episodes.
DEBUG__main__:1502	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1503	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1504	-77.0	Max steps 100 reached per episodes.
DEBUG__main__:1505	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1506	-75.5	Max steps 100 reached per episodes.
DEBUG__main__:1507	-77.5	Max steps 100 reached per episodes.
DEBUG__main__:1508	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1509	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1510	-81.0	Max steps 100 reached per episodes.
DEBUG__main__:1511	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1512	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1513	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1514	-79.0	Max steps 100 reached per episodes.
DEBUG__main__:1515	-73.5	Max steps 100 reached per episodes.
DEBUG__main__:1516	-75.5	Max steps 100 reached per episodes.
DEBUG__main__:1517	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1518	-77.5	Max steps 100 reached per episodes.
DEBUG__main__:1519	-71.5	Max steps 100 reached per episodes.
DEBUG__main__:1520	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1521	-75.5	Max steps 100 reached per episodes.
DEBUG__main__:1522	-73.0	Max steps 100 reached per episodes.
DEBUG__main__:1523	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1524	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1525	-71.5	Max steps 100 reached per episodes.
DEBUG__main__:1526	-77.5	Max steps 100 reached per episodes.
DEBUG__main__:1527	-77.5	Max steps 100 reached per episodes.
DEBUG__main__:1528	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1529	-70.5	Max steps 100 reached per episodes.
DEBUG__main__:1530	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1531	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1532	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1533	-71.5	Max steps 100 reached per episodes.
DEBUG__main__:1534	-73.5	Max steps 100 reached per episodes.
DEBUG__main__:1535	-73.5	Max steps 100 reached per episodes.
DEBUG__main__:1536	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1537	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1538	-78.0	Max steps 100 reached per episodes.
DEBUG__main__:1539	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1540	-80.0	Max steps 100 reached per episodes.
DEBUG__main__:1541	-73.5	Max steps 100 reached per episodes.
DEBUG__main__:1542	-75.5	Max steps 100 reached per episodes.
DEBUG__main__:1543	-75.5	Max steps 100 reached per episodes.
DEBUG__main__:1544	-72.5	Max steps 100 reached per episodes.
DEBUG__main__:1545	-75.5	Max steps 100 reached per episodes.
DEBUG__main__:1546	-76.0	Max steps 100 reached per episodes.
DEBUG__main__:1547	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1548	-77.0	Max steps 100 reached per episodes.
DEBUG__main__:1549	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1550	-73.0	Max steps 100 reached per episodes.
DEBUG__main__:1551	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1552	-72.5	Max steps 100 reached per episodes.
DEBUG__main__:1553	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1554	-75.5	Max steps 100 reached per episodes.
DEBUG__main__:1555	-78.0	Max steps 100 reached per episodes.
DEBUG__main__:1556	-72.5	Max steps 100 reached per episodes.
DEBUG__main__:1557	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1558	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1559	-70.5	Max steps 100 reached per episodes.
DEBUG__main__:1560	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1561	-73.5	Max steps 100 reached per episodes.
DEBUG__main__:1562	-75.5	Max steps 100 reached per episodes.
DEBUG__main__:1563	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1564	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1565	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1566	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1567	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1568	-76.0	Max steps 100 reached per episodes.
DEBUG__main__:1569	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1570	-72.5	Max steps 100 reached per episodes.
DEBUG__main__:1571	-72.0	Max steps 100 reached per episodes.
DEBUG__main__:1572	-72.0	Max steps 100 reached per episodes.
DEBUG__main__:1573	-76.0	Max steps 100 reached per episodes.
DEBUG__main__:1574	-73.5	Max steps 100 reached per episodes.
DEBUG__main__:1575	-77.0	Max steps 100 reached per episodes.
DEBUG__main__:1576	-162.5	Episode @step 86 with distance: 0.0628
DEBUG__main__:1577	-76.0	Max steps 100 reached per episodes.
DEBUG__main__:1578	-77.0	Max steps 100 reached per episodes.
DEBUG__main__:1579	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1580	-78.0	Max steps 100 reached per episodes.
DEBUG__main__:1581	-73.5	Max steps 100 reached per episodes.
DEBUG__main__:1582	-79.0	Max steps 100 reached per episodes.
DEBUG__main__:1583	-78.5	Max steps 100 reached per episodes.
DEBUG__main__:1584	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1585	-75.5	Max steps 100 reached per episodes.
DEBUG__main__:1586	-73.0	Max steps 100 reached per episodes.
DEBUG__main__:1587	-77.5	Max steps 100 reached per episodes.
DEBUG__main__:1588	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1589	-77.0	Max steps 100 reached per episodes.
DEBUG__main__:1590	-71.5	Max steps 100 reached per episodes.
DEBUG__main__:1591	-76.0	Max steps 100 reached per episodes.
DEBUG__main__:1592	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1593	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1594	-75.5	Max steps 100 reached per episodes.
DEBUG__main__:1595	-77.0	Max steps 100 reached per episodes.
DEBUG__main__:1596	-79.0	Max steps 100 reached per episodes.
DEBUG__main__:1597	-69.5	Max steps 100 reached per episodes.
DEBUG__main__:1598	98.0	Goal reached with displacement of 0.0048m @step 3
DEBUG__main__:1599	-77.5	Max steps 100 reached per episodes.
DEBUG__main__:1600	-77.0	Max steps 100 reached per episodes.
DEBUG__main__:1601	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1602	-77.0	Max steps 100 reached per episodes.
DEBUG__main__:1603	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1604	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1605	-69.5	Max steps 100 reached per episodes.
DEBUG__main__:1606	-76.0	Max steps 100 reached per episodes.
DEBUG__main__:1607	-80.5	Max steps 100 reached per episodes.
DEBUG__main__:1608	-72.0	Max steps 100 reached per episodes.
DEBUG__main__:1609	-73.5	Max steps 100 reached per episodes.
DEBUG__main__:1610	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1611	-72.5	Max steps 100 reached per episodes.
DEBUG__main__:1612	-77.5	Max steps 100 reached per episodes.
DEBUG__main__:1613	-78.0	Max steps 100 reached per episodes.
DEBUG__main__:1614	-76.0	Max steps 100 reached per episodes.
DEBUG__main__:1615	-73.0	Max steps 100 reached per episodes.
DEBUG__main__:1616	-79.0	Max steps 100 reached per episodes.
DEBUG__main__:1617	40.0	Goal reached with displacement of 0.0047m @step 87
DEBUG__main__:1618	-76.0	Max steps 100 reached per episodes.
DEBUG__main__:1619	-75.5	Max steps 100 reached per episodes.
DEBUG__main__:1620	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1621	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1622	-77.5	Max steps 100 reached per episodes.
DEBUG__main__:1623	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1624	-76.0	Max steps 100 reached per episodes.
DEBUG__main__:1625	-71.5	Max steps 100 reached per episodes.
DEBUG__main__:1626	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1627	-78.0	Max steps 100 reached per episodes.
DEBUG__main__:1628	-71.0	Max steps 100 reached per episodes.
DEBUG__main__:1629	-70.5	Max steps 100 reached per episodes.
DEBUG__main__:1630	-78.5	Max steps 100 reached per episodes.
DEBUG__main__:1631	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1632	-77.0	Max steps 100 reached per episodes.
DEBUG__main__:1633	-75.5	Max steps 100 reached per episodes.
DEBUG__main__:1634	-77.5	Max steps 100 reached per episodes.
DEBUG__main__:1635	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1636	-75.5	Max steps 100 reached per episodes.
DEBUG__main__:1637	-76.0	Max steps 100 reached per episodes.
DEBUG__main__:1638	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1639	-73.5	Max steps 100 reached per episodes.
DEBUG__main__:1640	-69.5	Max steps 100 reached per episodes.
DEBUG__main__:1641	-77.0	Max steps 100 reached per episodes.
DEBUG__main__:1642	-70.5	Max steps 100 reached per episodes.
DEBUG__main__:1643	-71.5	Max steps 100 reached per episodes.
DEBUG__main__:1644	-73.0	Max steps 100 reached per episodes.
DEBUG__main__:1645	-75.5	Max steps 100 reached per episodes.
DEBUG__main__:1646	53.0	Goal reached with displacement of 0.0049m @step 70
DEBUG__main__:1647	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1648	-75.5	Max steps 100 reached per episodes.
DEBUG__main__:1649	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1650	-75.5	Max steps 100 reached per episodes.
DEBUG__main__:1651	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1652	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1653	-77.5	Max steps 100 reached per episodes.
DEBUG__main__:1654	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1655	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1656	-77.0	Max steps 100 reached per episodes.
DEBUG__main__:1657	-73.5	Max steps 100 reached per episodes.
DEBUG__main__:1658	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1659	-72.5	Max steps 100 reached per episodes.
DEBUG__main__:1660	-73.0	Max steps 100 reached per episodes.
DEBUG__main__:1661	-71.5	Max steps 100 reached per episodes.
DEBUG__main__:1662	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1663	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1664	-79.0	Max steps 100 reached per episodes.
DEBUG__main__:1665	-78.0	Max steps 100 reached per episodes.
DEBUG__main__:1666	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1667	-75.5	Max steps 100 reached per episodes.
DEBUG__main__:1668	-75.5	Max steps 100 reached per episodes.
DEBUG__main__:1669	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1670	-70.0	Max steps 100 reached per episodes.
DEBUG__main__:1671	-72.5	Max steps 100 reached per episodes.
DEBUG__main__:1672	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1673	-73.0	Max steps 100 reached per episodes.
DEBUG__main__:1674	-79.5	Max steps 100 reached per episodes.
DEBUG__main__:1675	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1676	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1677	-69.5	Max steps 100 reached per episodes.
DEBUG__main__:1678	38.0	Goal reached with displacement of 0.0048m @step 90
DEBUG__main__:1679	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1680	32.0	Goal reached with displacement of 0.0047m @step 96
DEBUG__main__:1681	-70.0	Max steps 100 reached per episodes.
DEBUG__main__:1682	-78.5	Max steps 100 reached per episodes.
DEBUG__main__:1683	-73.5	Max steps 100 reached per episodes.
DEBUG__main__:1684	-78.5	Max steps 100 reached per episodes.
DEBUG__main__:1685	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1686	-79.5	Max steps 100 reached per episodes.
DEBUG__main__:1687	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1688	-72.5	Max steps 100 reached per episodes.
DEBUG__main__:1689	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1690	-78.5	Max steps 100 reached per episodes.
DEBUG__main__:1691	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1692	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1693	-78.0	Max steps 100 reached per episodes.
DEBUG__main__:1694	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1695	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1696	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1697	-78.0	Max steps 100 reached per episodes.
DEBUG__main__:1698	-70.5	Max steps 100 reached per episodes.
DEBUG__main__:1699	-73.5	Max steps 100 reached per episodes.
DEBUG__main__:1700	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1701	-71.5	Max steps 100 reached per episodes.
DEBUG__main__:1702	-76.0	Max steps 100 reached per episodes.
DEBUG__main__:1703	-71.0	Max steps 100 reached per episodes.
DEBUG__main__:1704	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1705	-73.5	Max steps 100 reached per episodes.
DEBUG__main__:1706	-75.5	Max steps 100 reached per episodes.
DEBUG__main__:1707	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1708	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1709	-78.5	Max steps 100 reached per episodes.
DEBUG__main__:1710	-72.5	Max steps 100 reached per episodes.
DEBUG__main__:1711	-77.5	Max steps 100 reached per episodes.
DEBUG__main__:1712	-71.5	Max steps 100 reached per episodes.
DEBUG__main__:1713	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1714	-78.5	Max steps 100 reached per episodes.
DEBUG__main__:1715	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1716	-73.0	Max steps 100 reached per episodes.
DEBUG__main__:1717	-73.5	Max steps 100 reached per episodes.
DEBUG__main__:1718	-79.5	Max steps 100 reached per episodes.
DEBUG__main__:1719	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1720	-73.0	Max steps 100 reached per episodes.
DEBUG__main__:1721	-73.5	Max steps 100 reached per episodes.
DEBUG__main__:1722	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1723	-77.5	Max steps 100 reached per episodes.
DEBUG__main__:1724	-77.0	Max steps 100 reached per episodes.
DEBUG__main__:1725	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1726	-73.5	Max steps 100 reached per episodes.
DEBUG__main__:1727	-76.0	Max steps 100 reached per episodes.
DEBUG__main__:1728	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1729	-77.0	Max steps 100 reached per episodes.
DEBUG__main__:1730	-72.0	Max steps 100 reached per episodes.
DEBUG__main__:1731	-78.0	Max steps 100 reached per episodes.
DEBUG__main__:1732	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1733	91.5	Goal reached with displacement of 0.0045m @step 13
DEBUG__main__:1734	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1735	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1736	-74.5	Max steps 100 reached per episodes.
DEBUG__main__:1737	-77.5	Max steps 100 reached per episodes.
DEBUG__main__:1738	-76.5	Max steps 100 reached per episodes.
DEBUG__main__:1739	-73.5	Max steps 100 reached per episodes.
DEBUG__main__:1740	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1741	-74.0	Max steps 100 reached per episodes.
DEBUG__main__:1742	-78.5	Max steps 100 reached per episodes.
DEBUG__main__:1743	-75.0	Max steps 100 reached per episodes.
DEBUG__main__:1744	-76.0	Max steps 100 reached per episodes.
DEBUG__main__:1745	-71.0	Max steps 100 reached per episodes.
DEBUG__main__:1746	-75.5	Max steps 100 reached per episodes.
DEBUG__main__:1747	-77.0	Max steps 100 reached per episodes.
DEBUG__main__:1748	-71.0	Max steps 100 reached per episodes.
DEBUG__main__:1749	-70.5	Max steps 100 reached per episodes.
DEBUG__main__:1750	-76.0	Max steps 100 reached per episodes.
DEBUG__main__:1751	-76.0	Max steps 100 reached per episodes.
DEBUG__main__:1752	-74.5	Max steps 100 reached per episodes.
